id,SYMBOL,gene_type,PBS_01,PBS_02,PBS_03,PBS_04,Lo_05,Lo_06,Lo_07,Lo_08,Med_09,Med_10,Med_11,Med_12,Hi_13,Hi_14,Hi_15,Hi_16
ENSMUSG00000037503,Fam168b,protein_coding,69.78811722,80.81689135,66.38201835,74.79460688,55.643647,65.80820434,60.0701375,66.75158903,65.04659237,66.4692739,64.7677913,58.37981951,70.39607553,65.40758152,68.91713513,59.8804315
ENSMUSG00000104358,NA,NA,0.751653292,2.411471758,1.185393185,1.516572674,1.67265472,1.991444973,1.682636905,2.077135726,3.363161063,1.167493101,2.050695239,2.207640234,1.645088425,1.694115287,1.914364865,2.0877488
ENSMUSG00000026123,Plekhb2,protein_coding,133.6208276,125.2661816,118.4546475,132.5622387,107.9419846,121.1160625,125.6929768,113.1094818,109.1498636,119.1621292,110.1394235,116.0237589,127.7685344,115.7154398,108.0020845,111.3149701
ENSMUSG00000045216,Hs6st1,protein_coding,33.41966177,37.99697392,32.68298352,33.50246907,21.40998041,31.86311957,29.10961845,26.34185762,27.89894973,26.0740126,34.60548216,28.04520741,39.00230475,33.21939107,29.5928902,27.71012044
ENSMUSG00000102202,NA,NA,2.312779361,1.629372809,1.524076952,1.516572674,2.564737237,3.077687686,2.860482738,2.643627288,1.681580531,1.712323215,2.563369049,3.842929295,2.536177989,2.136058406,2.233425676,3.701009237
ENSMUSG00000037470,Uggt1,protein_coding,212.9491597,206.7348221,167.140439,180.4721482,187.5603492,198.0582546,195.2700128,228.4849299,179.317633,163.3712013,191.5691136,182.0076726,177.6695499,180.3127923,156.1802669,193.116764
ENSMUSG00000047180,Neurl3,protein_coding,1.329848133,1.238323335,1.693418835,1.447637552,1.44963409,1.086242713,2.355691667,1.132983124,0.917225744,1.323158848,0.939901985,1.226466796,1.165270968,1.325829355,1.435773649,1.518362764
ENSMUSG00000037447,Arid5a,protein_coding,14.57050997,15.83750371,11.59991902,17.9231316,9.032335486,12.31075074,10.76887619,10.85775493,16.12788601,11.1301009,18.11447461,11.03820117,16.1081575,10.90126359,15.71374493,12.62139047
ENSMUSG00000010453,Kansl3,protein_coding,69.38338083,69.80233116,61.38643278,61.49012842,55.86666763,64.72196163,64.36086161,64.10796174,65.58164073,62.6554631,64.7677913,58.62511287,70.73880229,67.32266837,66.92300507,63.10695237
ENSMUSG00000037432,Fer1l5,pseudogene,4.799017174,7.104065449,5.672953098,5.514809724,3.791350698,5.793294467,4.290724107,6.042576659,5.350483509,5.837465507,6.237531352,6.541156248,5.415082733,6.113546471,4.865677365,5.219372001
ENSMUSG00000001143,Lman2l,protein_coding,21.39320909,24.7664667,22.77648334,18.40567745,16.05748531,22.53953629,20.94882947,24.45355242,18.03877297,21.9488703,21.70319128,20.93169999,25.36177989,20.69766938,23.13190878,23.43972517
ENSMUSG00000037408,Cnnm4,protein_coding,10.98570196,10.36281107,10.66853866,10.96068433,7.471191081,9.504623735,8.581448215,8.214127646,7.872854306,11.59709814,9.142682941,8.258209762,10.48743871,9.133491113,7.816989865,7.591813819
ENSMUSG00000001138,Cnnm3,protein_coding,24.34200277,24.37541723,23.28450899,26.60895692,16.7265472,27.15606782,22.1266753,19.82720466,18.11520845,25.7626811,21.10507184,16.84347734,28.24068463,27.40047334,26.08322128,19.07443222
ENSMUSG00000079610,Ankrd39,protein_coding,6.996157567,5.605042465,6.773675341,5.652679967,6.913639508,6.064855145,6.478152084,4.909593535,5.350483509,6.226629874,5.126738098,4.660573826,6.854535105,5.745260539,7.657459459,7.022427783
ENSMUSG00000026121,Sema4c,protein_coding,28.73628356,25.67891548,25.23194065,24.54090327,13.7157687,23.89733968,21.87427976,18.3165605,17.19798271,22.96069766,20.16516985,26.00109608,34.06703947,27.76875927,24.24862162,17.08158109
ENSMUSG00000087589,NA,lincRNA,2.601876781,1.955247371,3.048153904,1.861248282,1.44963409,1.267283165,2.692219048,1.038567863,1.222967659,2.257153329,1.879803969,1.553524609,3.221631499,2.062401219,1.116712838,0.569386036
ENSMUSG00000061518,Cox5b,protein_coding,61.23083358,55.98524973,44.45224443,49.97796312,30.99986747,47.52311868,42.31831816,32.85651058,33.24943323,47.24455417,49.64391391,37.20282616,54.08228198,38.15442255,43.39227027,36.82029702
ENSMUSG00000037351,Actr1b,protein_coding,103.1499595,93.52599926,79.25200149,93.61389506,63.89541029,85.54161362,81.94441727,70.71702996,65.12302785,75.73138584,77.24285401,68.27331833,85.75023417,71.30015643,79.8449679,65.38449652
ENSMUSG00000026116,Tmem131,protein_coding,97.48365006,88.50753101,86.3643606,81.55024879,83.96726692,103.5551386,93.80700745,112.7318208,87.59505859,97.99158764,89.46157981,99.99792613,103.6405708,95.68068513,89.49655743,97.55480757
ENSMUSG00000103159,NA,NA,0.28909742,0.391049474,0.931380359,0.206805365,1.226613461,0.814682034,0.420659226,1.321813644,1.75801601,0.466997241,1.02534762,0.981173437,0.274181404,0.515600305,1.276243243,0.948976727
ENSMUSG00000050122,Vwa3b,protein_coding,2.659696265,2.802521232,2.370786369,3.102080469,1.67265472,1.810404521,1.261977679,1.132983124,2.598806276,2.334986203,2.563369049,2.12587578,2.810359393,1.620458101,3.031077703,1.803055782
ENSMUSG00000026114,Cnga3,protein_coding,8.846381056,3.258745619,2.540128253,3.515691199,3.456819754,3.43976859,2.860482738,2.549212028,1.834451489,2.879816317,2.990597224,2.779991405,5.072355978,3.019944642,4.068025338,2.752032509
ENSMUSG00000026113,Inpp4a,protein_coding,55.85362157,56.8325236,49.27848811,50.66731433,56.75875015,60.55803123,50.3949753,54.94968149,56.63868972,48.0228829,54.17253257,49.95808084,64.63826604,62.53495125,63.49310135,52.19372001
ENSMUSG00000026112,Coa5,protein_coding,77.42028911,66.08736115,63.16452256,67.90109472,58.31989456,63.18311778,70.58661816,69.77287736,60.995512,66.54710678,60.92273773,69.17272732,73.96043379,66.51243932,66.36464865,57.03350132
ENSMUSG00000026111,Unc50,protein_coding,38.39213739,41.38606936,41.06540676,36.8113549,38.80558949,37.74693426,41.56113155,37.29402782,34.85457829,39.69476544,36.14350359,36.87576835,37.42576167,37.933451,42.51485304,33.78357149
ENSMUSG00000026110,Mgat4a,protein_coding,26.59696265,24.04954267,24.723915,23.64474669,23.6401867,28.42335098,21.03296131,25.11445924,28.28112712,27.2415057,22.472202,22.15816679,27.96650323,24.45418588,26.4820473,28.65909717
ENSMUSG00000026090,2010300C02Rik,protein_coding,39.54852707,41.45124427,42.166129,48.53032557,25.31284142,36.93225223,43.15963661,26.34185762,37.75912648,42.02975165,50.15658772,37.52988397,52.64282961,42.35288218,51.28902534,34.4478552
ENSMUSG00000102650,NA,NA,0.28909742,0.456224387,0.846709418,0.551480972,1.115103146,0.45260113,0.504791071,0.283245781,0.917225744,0.389164367,0.68356508,0.572351172,0.548362808,1.325829355,0.558356419,1.138772073
ENSMUSG00000060771,Tsga10,protein_coding,10.00277074,9.385187383,11.00722243,9.719852138,15.27691311,12.67283165,13.12456786,19.44954362,13.45264425,13.07592273,11.27882382,16.35289062,10.35034801,13.25829355,13.00172804,16.13260437
ENSMUSG00000037216,Lipt1,protein_coding,5.492850982,4.562243867,4.995585564,3.377820956,2.676247551,3.711329268,4.206592262,3.587779891,3.133854627,3.19114781,3.674162303,3.025284764,4.044175712,3.903830879,3.988260135,3.416316219
ENSMUSG00000026088,Mitd1,protein_coding,10.06059022,11.6011344,8.382423235,9.237306287,10.81650052,8.780461927,9.927557739,10.57450915,11.54175728,8.250284583,9.655356751,11.28349453,9.322167743,10.23834891,9.492059121,11.38772073
ENSMUSG00000026087,Mrpl30,protein_coding,21.85576496,24.63611688,22.01444486,22.88646035,16.83805751,18.82820702,21.28535685,17.93889946,20.25540186,22.72719904,21.19051747,21.2587578,22.07160304,17.89869629,24.16885642,17.27137644
ENSMUSG00000058407,Txndc9,protein_coding,45.9664898,49.01153411,43.60553501,49.21967678,48.06094561,44.35491077,52.49827143,51.3619016,50.37098046,47.63371853,48.8749032,52.08395662,41.60702809,42.7948253,43.87086149,52.19372001
ENSMUSG00000026083,Eif5b,protein_coding,54.92850982,49.79363306,40.38803922,43.49806169,68.69035382,47.43259845,47.7868881,71.5667673,61.3776894,47.32238704,53.23263058,72.85212771,51.54610399,56.78969071,53.2831554,67.66204066
ENSMUSG00000026082,Rev1,protein_coding,23.76380793,23.52814337,21.84510298,25.43705985,26.53945488,21.1817329,19.60271994,25.77536606,27.66964329,23.11636341,24.26656033,26.3281539,24.33359962,28.87361707,26.96063851,26.95093906
ENSMUSG00000037138,Aff3,protein_coding,14.51269049,19.94352319,17.27287212,16.75123454,16.39201625,20.27653064,17.49942381,17.46682315,16.20432148,18.83555537,17.17457263,17.33406406,16.79361101,14.14217979,16.11257095,19.07443222
ENSMUSG00000085391,NA,antisense,3.180071621,1.694547722,3.048153904,2.412729254,2.230206293,1.629364069,2.355691667,1.227398384,2.828112712,2.95764919,2.563369049,2.616462499,2.467632638,2.062401219,2.07389527,2.0877488
ENSMUSG00000048814,Lonrf2,protein_coding,86.844865,95.61159646,81.87680069,85.34168047,98.68662845,99.66276888,99.27557739,112.8262361,110.0670893,100.5600725,94.5883179,110.9543628,98.49966946,101.4259457,109.1187973,115.3006724
ENSMUSG00000026080,Chst10,protein_coding,19.25388818,22.22464512,23.1151671,24.81664376,23.08263513,22.35849583,21.79014792,24.83121346,24.91796606,23.89469214,24.6937885,18.39700195,25.15614384,22.02349873,24.80697804,23.24992982
ENSMUSG00000026078,Pdcl3,protein_coding,23.12779361,21.63807091,19.0509619,20.40479598,20.51789789,21.09121267,19.68685179,20.48811148,22.31915978,20.47004571,20.07972422,18.39700195,18.98706224,21.36058406,18.18646622,21.25707869
ENSMUSG00000026077,Npas2,protein_coding,2.312779361,2.411471758,4.995585564,3.171015591,2.007185663,4.526011303,5.973361012,1.227398384,1.75801601,4.592139532,1.794358334,1.798817968,3.153086148,1.988744033,2.871547297,1.708158109
ENSMUSG00000073702,Rpl31,protein_coding,345.471417,380.1652639,409.9767,353.7750438,464.998012,333.8385937,397.6912325,363.0266758,353.8198309,380.602751,327.000445,374.9717819,269.2461389,284.905997,278.619853,341.8214172
ENSMUSG00000003134,Tbc1d8,protein_coding,31.51161879,34.08647917,32.09028693,35.29478223,25.75888268,34.57872635,27.67937709,25.2088745,32.33220749,29.42082615,32.9820151,29.59873202,37.97412448,37.56516506,32.6239679,33.97336684
ENSMUSG00000003135,Cnot11,protein_coding,26.88606007,28.74213636,30.98956469,26.67789204,34.56819754,33.58300386,31.71770566,36.53870573,29.65696574,31.36664799,30.07686351,32.62401678,26.25286945,31.74624734,36.13363682,37.29478539
ENSMUSG00000085894,NA,processed_transcript,0.404736388,0.586574211,0.762038476,0.482545851,1.67265472,0.724161808,1.261977679,1.982720466,0.764354787,0.933994481,0.85445635,1.144702343,0.479817457,0.662914678,0.717886824,0.759181382
ENSMUSG00000048234,Rnf149,protein_coding,21.21975064,18.77037477,21.0830645,20.19799061,21.2984701,22.26797561,19.85511548,18.03331472,20.48470829,18.75772249,19.65249604,21.34052226,20.97487742,23.86492839,21.37707432,21.16218102
ENSMUSG00000050967,Creg2,protein_coding,5.03029511,2.802521232,5.75762404,3.99823705,6.913639508,4.254450624,4.543119643,3.21011885,3.592467499,5.91529838,1.538021429,3.597635936,7.539988616,5.52428898,7.816989865,2.277544146
ENSMUSG00000026074,Map4k4,protein_coding,83.49133493,85.24878539,75.69582194,86.30677217,59.76952865,73.3213831,68.90398126,55.98824935,68.40975344,74.48605986,76.7301802,61.40510427,83.76241899,69.16409803,72.10774324,60.44981753
ENSMUSG00000026073,Il1r2,protein_coding,0.809472776,0.391049474,0.338683767,0.620416094,1.226613461,0.633641582,0.841318452,0.755322082,0.840790266,1.011827354,0.427228175,0.408822265,0.479817457,0.883886237,1.196478041,0.664283709
ENSMUSG00000097899,Gm16894,NA,1.850223489,0.716924036,1.185393185,0.689351215,0.557551573,0.905202261,0.841318452,1.038567863,0.840790266,0.933994481,1.02534762,0.572351172,1.165270968,1.104857796,0.797652027,0.379590691
ENSMUSG00000026072,Il1r1,protein_coding,18.90697128,31.15360812,27.51805607,31.22761006,44.49261554,27.24658804,31.63357381,40.88180771,59.00818956,35.64745603,42.89370875,49.63102303,27.21250437,30.27310361,35.17645439,46.87945033
ENSMUSG00000103560,NA,NA,0.57819484,0.847273861,0.677367534,0.620416094,2.007185663,0.633641582,0.757186607,1.699474685,2.751677233,0.544830114,1.623467064,3.270578124,1.096725617,0.957543423,2.392956081,2.277544146
ENSMUSG00000026070,Il18r1,protein_coding,0.809472776,0.716924036,1.270064127,0.827221459,1.003592832,1.448323617,1.59850506,0.188830521,0.840790266,0.856161608,0.85445635,0.899408984,0.822544213,0.81022905,0.87741723,0.759181382
ENSMUSG00000026062,Slc9a2,protein_coding,10.40750712,16.29372809,15.32544046,15.64827259,14.27332027,15.02635752,12.36738125,13.3125517,16.05145053,15.8000733,14.44031231,18.31523749,12.68088994,16.64652413,15.31491892,15.658116
ENSMUSG00000041945,Mfsd9,protein_coding,0.809472776,1.629372809,1.100722243,0.827221459,0.334530944,0.362080904,0.841318452,0.755322082,0.993661223,1.400991722,1.02534762,0.327057812,0.616908159,0.515600305,0.957182432,0.759181382
ENSMUSG00000060679,Mrps9,protein_coding,17.98185953,14.66435529,16.4261627,16.88910478,15.72295436,15.38843843,14.63894107,13.59579748,16.43362792,17.35673077,15.80744247,17.41582851,14.80579583,16.57286694,17.707875,16.98668342
ENSMUSG00000041907,Gpr45,protein_coding,2.023681941,1.694547722,1.524076952,1.861248282,1.67265472,2.625086555,2.187427976,1.888305206,2.522370797,2.568484823,2.734260319,1.880582421,3.427267553,2.136058406,2.392956081,2.562237164
ENSMUSG00000070939,Tgfbrap1,protein_coding,29.08320046,23.26744372,25.7399663,23.57581157,27.4315374,25.88878465,21.62188423,24.2647219,23.92430483,22.41586755,25.71913612,25.91933163,29.61159165,26.07464399,27.51899493,26.66624604
ENSMUSG00000041878,NA,protein_coding,1.214209165,1.694547722,2.455457311,2.757404862,4.125881642,2.806127008,2.271559822,2.738042549,2.216628882,2.72415057,2.221586509,2.37116914,1.782179127,2.283372778,2.07389527,3.036725528
ENSMUSG00000010290,AI597479,protein_coding,35.96371906,36.56312585,35.22311178,34.60543102,37.3559554,33.40196341,32.89555149,38.80467198,31.79715914,38.91643671,33.75102581,34.50459921,31.11958938,32.40916202,33.42161993,34.73254822
ENSMUSG00000008136,Fhl2,protein_coding,3.526988525,7.169240362,4.826243681,3.515691199,6.690618878,4.163930398,4.879647024,5.570500357,6.191273775,2.95764919,5.810303178,7.195271872,3.838539659,4.566745557,4.546616554,5.88365571
ENSMUSG00000066877,Nck2,protein_coding,21.45102857,26.3306646,25.1472697,24.40303303,15.72295436,24.98358239,28.94135476,18.88305206,22.2427243,25.14001812,29.73508097,17.98817968,23.57960076,21.43424124,26.00345608,21.73156706
ENSMUSG00000103945,NA,NA,0.231277936,0.521399299,0.508025651,0.275740486,0.780572202,1.448323617,0.504791071,0.566491562,1.070096702,0.077832873,0.598119445,0.654115625,0.411272106,0.883886237,1.116712838,0.759181382
ENSMUSG00000026051,1500015O10Rik,protein_coding,6.013226339,10.42798598,6.434991574,6.548836547,9.812907688,7.694219214,6.478152084,6.32582244,3.898209414,6.460128494,8.288226591,7.440565232,5.415082733,7.807661758,10.13018074,7.591813819
ENSMUSG00000057363,Uxs1,protein_coding,22.20268187,21.89877056,23.87720558,18.68141794,33.56460471,18.82820702,20.94882947,23.98147611,25.91162728,22.18236893,25.46279922,25.18345155,19.80960645,22.09715592,22.49378716,25.33767862
ENSMUSG00000041763,Tpp2,protein_coding,75.80134356,66.99980993,67.9060953,62.24841475,117.4203613,79.29571802,80.34591221,114.4312955,105.7867025,79.54519664,77.58463655,116.9231679,68.54535105,85.66330778,78.72825507,116.4394444
ENSMUSG00000047343,Mettl21c,protein_coding,0.173458452,0.716924036,1.185393185,0.620416094,0.334530944,0.814682034,0.588922917,1.416228904,1.222967659,0.466997241,1.367130159,1.226466796,0.342726755,0.589257491,0.87741723,1.328567418
ENSMUSG00000026049,Tex30,protein_coding,6.360143243,5.21399299,8.213081351,7.100317519,15.16540279,7.33213831,8.66558006,9.53594129,10.01304771,8.483783203,5.981194447,11.03820117,4.935265276,10.97492077,6.062155405,13.85506022
ENSMUSG00000026047,Kdelc1,protein_coding,7.632171891,9.450362295,7.027688167,7.651798491,10.59347989,10.04774509,7.992525298,10.10243285,9.554434838,7.938953089,9.655356751,8.258209762,7.81417002,9.2071483,9.013467905,11.00813004
ENSMUSG00000041684,Bivm,protein_coding,22.0870429,23.85401793,34.12238953,27.09150277,41.1473061,32.04416002,34.99884762,37.5772736,36.76546526,34.01296569,30.50409168,35.97635936,21.79742163,31.52527578,27.67852534,41.47028299
ENSMUSG00000026048,Ercc5,protein_coding,37.23574771,44.44929024,37.33988532,40.46491635,57.09328109,38.10901517,38.70064881,42.01479083,49.75949663,42.49674889,44.43173018,53.06513006,41.60702809,42.20556781,52.56526858,53.23759441
ENSMUSG00000046828,Mettl21e,protein_coding,0.751653292,0.847273861,1.43940601,1.378702431,3.679840383,1.086242713,1.177845833,1.132983124,4.203951329,2.101487582,1.196238889,4.169987108,1.233816319,2.209715592,3.350138513,2.941827855
ENSMUSG00000056870,Gulp1,protein_coding,9.077658992,8.668263347,11.76926091,7.513928248,23.30565576,10.59086645,13.29283155,16.61708581,12.99403138,13.69858572,12.04783453,15.78053945,5.963445542,12.4480645,12.76243243,20.877488
ENSMUSG00000102319,NA,NA,0.346916904,0.456224387,0.931380359,0.482545851,3.456819754,1.267283165,0.925450298,1.321813644,1.375838617,1.011827354,2.221586509,2.452933593,1.028180266,1.546800914,1.754834459,1.518362764
ENSMUSG00000026043,Col3a1,protein_coding,34.86514887,81.46864047,79.08265961,54.52768114,134.9274807,58.11398512,81.27136251,92.24370931,39.59357797,65.06828218,84.50573298,111.4449496,47.43338293,90.67199646,48.73653885,122.2282025
ENSMUSG00000026042,Col5a2,protein_coding,10.40750712,23.52814337,11.59991902,10.47813847,26.53945488,11.1339878,12.53564494,10.66892441,6.726322126,9.729109178,17.94358334,19.7052332,10.83016547,19.66646877,14.43750169,20.59279498
ENSMUSG00000025995,Wdr75,protein_coding,37.58266462,32.26158163,29.21147491,23.92048718,39.69767201,24.25942058,27.67937709,35.78338365,34.31952994,27.55283719,29.99141787,43.00810233,29.5430463,23.86492839,23.7700304,37.48458073
ENSMUSG00000025993,Slc40a1,protein_coding,5.03029511,9.515537207,6.011636866,5.308004359,6.913639508,5.431213563,10.51648066,7.930881865,5.656225424,5.759632633,5.212183733,5.887040623,5.072355978,6.850118335,7.019337838,9.205074256
ENSMUSG00000041144,Dnah7b,protein_coding,9.424575896,10.16728633,10.92255149,11.99471115,12.60066555,12.58231142,9.759294048,12.08515332,12.9175959,9.962607798,12.98773651,8.99408984,11.24143757,9.943720164,15.55421453,10.05915331
ENSMUSG00000101337,Dnah7c,NA,1.098570196,1.759722634,0.931380359,0.965091702,1.895675349,1.267283165,1.76676875,2.360381507,2.293064361,1.011827354,2.136140874,1.144702343,0.753998862,1.84142966,2.153660473,1.803055782
ENSMUSG00000025986,Slc39a10,protein_coding,48.97310297,44.44929024,49.53250093,46.32440168,68.69035382,55.03629744,57.4620503,62.21965653,49.37731924,51.13619784,41.86836113,56.8262949,41.88120949,52.73854546,52.72479898,52.76310604
ENSMUSG00000100213,NA,NA,3.295710589,2.020422284,3.386837671,2.964210226,4.348902271,2.896647234,3.870064881,4.154271453,4.662564201,2.646317696,3.503271033,4.088222655,2.878904744,3.167259015,3.350138513,3.79590691
ENSMUSG00000100033,NA,NA,0.925111744,1.173148423,1.185393185,0.758286337,0.223020629,0.724161808,0.420659226,0.660906822,0.687919308,1.634490342,0.769010715,0.981173437,0.959634915,0.294628746,0.717886824,0.569386036
ENSMUSG00000026109,Tmeff2,protein_coding,12.662467,17.98827582,16.00280799,15.92401308,24.42075891,18.46612611,12.03085387,14.2567043,14.14056356,18.21289238,10.68070437,13.0823125,11.44707363,10.8276064,10.13018074,15.18362764
ENSMUSG00000045954,Cavin2,protein_coding,5.839767886,9.189662646,12.70064127,7.513928248,21.52149072,10.13826532,11.44193095,13.784628,12.76472494,10.35177217,11.36426945,21.2587578,7.608533967,10.53297766,12.44337162,17.55606946
ENSMUSG00000026107,Nabp1,protein_coding,15.84253862,11.34043475,16.17214988,13.4423487,16.05748531,16.02208001,18.42487411,16.71150107,16.5100634,17.59022939,12.38961707,17.2522996,15.14852258,17.08846724,12.92196284,18.12545549
ENSMUSG00000099413,NA,NA,1.734584521,0.847273861,1.862760719,0.965091702,1.561144405,1.267283165,1.009582143,0.566491562,1.375838617,1.011827354,0.939901985,1.144702343,1.370907021,0.957543423,0.319060811,0.474488364
ENSMUSG00000018417,Myo1b,protein_coding,73.66202265,87.85578189,91.10593334,106.642633,127.6793103,98.39548572,98.26599525,123.1174994,146.6032481,100.871404,109.9685322,124.9360843,85.20187136,111.8852661,108.7997365,130.8638907
ENSMUSG00000100313,NA,NA,0.115638968,0.26069965,0.169341884,0.620416094,1.226613461,0.362080904,0.420659226,0.660906822,1.299403138,0.622662987,1.281684524,1.144702343,0.548362808,0.515600305,1.196478041,0.664283709
ENSMUSG00000062939,Stat4,protein_coding,0.636014324,0.651749124,0.762038476,0.758286337,1.338123776,0.633641582,1.346109524,2.171550987,2.140193404,0.622662987,2.392477779,0.735880078,0.479817457,0.368285932,1.036947635,1.328567418
ENSMUSG00000109599,NA,NA,0.462555872,0.456224387,1.016051301,0.758286337,0.557551573,0.905202261,0.588922917,1.605059425,0.382177394,0.622662987,0.51267381,0.817644531,0.411272106,0.81022905,1.196478041,0.759181382
ENSMUSG00000026104,Stat1,protein_coding,14.80178791,13.81708142,14.90208575,19.5086394,22.8596145,20.00496996,18.84553333,18.12772998,18.95599872,15.09957744,16.91823572,19.95052655,11.92689108,18.48795379,14.6767973,19.8336136
ENSMUSG00000026103,Gls,protein_coding,81.64111144,83.29353802,119.8093826,91.95945214,200.1610148,109.8915544,131.582206,195.4395888,176.8716977,114.959154,123.0417143,189.9388245,99.18512297,118.5144129,135.2817838,201.2779639
ENSMUSG00000002881,Nab1,protein_coding,59.14933216,74.88597432,61.89445843,62.66202548,92.99960241,60.19595032,73.69949643,77.32609818,94.55068715,67.9480985,65.70769329,103.4320332,58.19500304,61.7247222,56.55352871,86.73647288
ENSMUSG00000043015,Nemp2,protein_coding,4.914656142,6.778190887,8.551765119,7.720733613,9.924418003,8.689941701,6.225756548,10.10243285,11.23601537,9.573443431,5.981194447,8.667032028,9.253622392,7.071089894,11.40642399,8.540790546
ENSMUSG00000103630,NA,NA,0.173458452,0.325874562,0.338683767,0.344675608,0.892082517,0.905202261,0.252395536,0.849737343,0.840790266,0.544830114,1.196238889,0.899408984,0.959634915,1.03120061,1.754834459,1.518362764
ENSMUSG00000041439,Mfsd6,protein_coding,111.4181457,105.3878333,95.59349326,106.7115682,77.61117899,106.6328263,98.85491816,99.79693013,96.23226768,109.3551872,105.4399135,105.3126156,107.8218372,100.1001163,103.3757027,85.88239383
ENSMUSG00000100302,NA,NA,0.346916904,0.325874562,1.016051301,0.620416094,1.226613461,1.538843843,1.009582143,0.660906822,2.36949984,0.933994481,0.85445635,1.553524609,0.753998862,0.883886237,0.957182432,0.664283709
ENSMUSG00000026102,Inpp1,protein_coding,24.05290535,22.28982003,26.24799195,25.23025449,31.55741904,29.8716746,27.5111134,27.94691705,28.58686903,28.09766731,29.64963533,25.83756718,24.81341708,25.26441493,26.80110811,27.80501811
ENSMUSG00000041426,Hibch,protein_coding,28.15808872,24.63611688,27.09470137,23.71368181,33.56460471,26.70346669,25.6602128,30.30729855,26.21736919,26.0740126,22.38675636,30.41637655,22.48287515,27.84241646,26.16298649,28.94379019
ENSMUSG00000043629,1700019D03Rik,protein_coding,12.25773061,6.452316326,11.93860279,8.410084828,11.70858304,13.57803391,18.17247857,17.56123841,10.08948319,14.55474733,9.911693656,9.975263277,10.0761666,10.38566328,10.05041554,14.6142416
ENSMUSG00000026098,Pms1,protein_coding,7.516532923,9.254837558,9.229132653,8.341149707,10.92801083,9.323583283,10.68474435,10.57450915,10.24235415,9.573443431,10.93704128,9.075854293,7.471443265,9.943720164,11.48618919,10.24894866
ENSMUSG00000026097,Ormdl1,protein_coding,15.72689965,19.22659915,27.85673984,20.06012037,37.46746572,25.88878465,35.67190238,37.38844308,30.95636887,30.89965075,22.7285389,25.01992265,15.62834004,24.3805287,22.17472635,36.63050168
ENSMUSG00000026096,Osgepl1,protein_coding,5.839767886,6.256791588,6.773675341,6.755641911,8.697804542,7.422658536,9.002107441,9.53594129,9.860176752,7.627621595,7.775552782,9.893498824,5.552173435,7.954976131,11.80525,11.57751607
ENSMUSG00000026095,Asnsd1,protein_coding,3.700446978,4.953293341,4.402888972,5.308004359,3.010778495,5.069132659,4.374855953,3.398949371,4.280386807,5.603966886,3.930499208,3.515871483,4.249811765,4.051145252,4.387086149,2.562237164
ENSMUSG00000096141,Dnah7a,protein_coding,1.214209165,1.759722634,2.455457311,2.136988768,2.899268181,2.263005651,2.439823512,1.793889946,2.904548191,1.634490342,2.050695239,1.962346874,1.645088425,1.694115287,2.632251689,2.562237164
ENSMUSG00000026094,Stk17b,protein_coding,6.649240663,11.53595949,12.02327373,10.47813847,19.62581538,15.75051933,17.92008304,23.88706085,17.65659558,16.1114048,16.57645318,18.88758866,11.03580152,16.7938385,16.27210135,23.06013448
ENSMUSG00000042807,Hecw2,protein_coding,28.27372769,34.34717882,35.64646648,26.81576228,46.72282183,37.11329268,35.75603423,54.76085097,48.68939993,39.14993533,39.39043772,36.9575328,27.62377647,26.73755866,40.91954899,43.27333877
ENSMUSG00000041303,Gtf3c3,protein_coding,39.83762449,34.99892795,42.58948371,39.43088952,47.72641466,44.89803212,49.13299762,49.37918113,46.39633557,45.92139532,41.27024169,47.83220506,37.76848843,38.4490513,41.55767061,46.3100643
ENSMUSG00000073678,Pgap1,protein_coding,119.3972345,129.6980756,143.2632335,159.5848064,222.574588,197.0625321,199.0559458,184.3930034,188.9485033,164.772193,150.1279806,173.7494628,139.7639708,151.8811184,162.8805439,167.304597
ENSMUSG00000104136,NA,NA,0.115638968,0.456224387,0.338683767,0.344675608,1.003592832,1.086242713,0.588922917,1.321813644,0.917225744,0.778328734,0.85445635,1.30823125,0.685453511,0.662914678,0.87741723,1.233669746
ENSMUSG00000052331,Ankrd44,protein_coding,22.26050135,25.15751618,21.84510298,29.77997251,27.76606834,32.40624093,28.85722292,27.19159496,32.33220749,30.12132201,26.31725557,25.51050937,30.09140911,26.59024429,27.27969932,27.52032509
ENSMUSG00000101674,NA,NA,0.057819484,0.456224387,0.508025651,0.551480972,0.780572202,0.995722487,0.588922917,1.416228904,1.452274095,0.389164367,0.51267381,0.735880078,0.753998862,0.515600305,0.957182432,1.0438744
ENSMUSG00000102503,NA,NA,0.057819484,0.847273861,0.677367534,0.413610729,2.341716607,1.448323617,0.504791071,1.416228904,2.598806276,0.622662987,0.85445635,1.962346874,1.028180266,0.736571864,1.595304054,1.992851127
ENSMUSG00000102642,NA,NA,0.173458452,0.391049474,0.423354709,0.275740486,1.67265472,0.814682034,0.673054762,0.755322082,1.299403138,0.311331494,1.281684524,0.981173437,0.479817457,0.515600305,0.797652027,0.284693018
ENSMUSG00000025982,Sf3b1,protein_coding,302.222443,303.3892171,302.0212493,291.6644993,404.8939524,293.7381335,309.6051905,419.7702473,402.050618,303.0033762,349.8998752,451.50331,277.7457625,284.3903967,314.9927855,385.2845513
